Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Project,Acct,Qtr,
34,Danbury,0000000034,001,00,1,,12060-20679-82070-2018-170002-,422000.0000,5/18/2018,Title I Improving Basic Programs,CM_SDE_JUN2018_00010_2018138,2018/05/18 #: CM_SDE_JUN2018_00010_2018138,05/18/2018,12060-20679-82070-2018,34,12060-20679-82070-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20679-82070-2018-170002-,300000.0000,6/14/2018,Title I Improving Basic Programs,CM_SDE_JUN2018_00001_2018164,2018/06/14 #: CM_SDE_JUN2018_00001_2018164,06/14/2018,12060-20679-82070-2018,34,12060-20679-82070-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20679-82071-2016-170003-,200000.0000,7/25/2017,Title I-Prt A School Improvement-1003(a),CM_SDE_AUG2017_00001_2017206,2017/07/25 #: CM_SDE_AUG2017_00001_2017206,07/25/2017,12060-20679-82071-2016,34,12060-20679-82071-170003,SDE000000000002,55050,QE-1 09/30,
34,Danbury,0000000034,001,00,1,,12060-20679-82071-2017-170003-,25000.0000,1/23/2018,Title I-Prt A School Improvement-1003(a),CM_SDE_FEB2018_00004_2018023,2018/01/23 #: CM_SDE_FEB2018_00004_2018023,01/23/2018,12060-20679-82071-2017,34,12060-20679-82071-170003,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20679-82071-2017-170003-,31000.0000,3/19/2018,Title I-Prt A School Improvement-1003(a),CM_SDE_APR2018_00007_2018078,2018/03/19 #: CM_SDE_APR2018_00007_2018078,03/19/2018,12060-20679-82071-2017,34,12060-20679-82071-170003,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20679-82071-2017-170003-,23000.0000,4/23/2018,Title I-Prt A School Improvement-1003(a),CM_SDE_MAY2018_00008_2018113,2018/04/23 #: CM_SDE_MAY2018_00008_2018113,04/23/2018,12060-20679-82071-2017,34,12060-20679-82071-170003,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20679-82071-2017-170003-,66000.0000,5/18/2018,Title I-Prt A School Improvement-1003(a),CM_SDE_JUN2018_00009_2018138,2018/05/18 #: CM_SDE_JUN2018_00009_2018138,05/18/2018,12060-20679-82071-2017,34,12060-20679-82071-170003,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20742-84010-2018-170002-,70000.0000,11/21/2017,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_DEC2017_00004_2017325,2017/11/21 #: CM_SDE_DEC2017_00004_2017325,11/21/2017,12060-20742-84010-2018,34,12060-20742-84010-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20742-84010-2018-170002-,15700.0000,12/20/2017,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_JAN2018_00004_2017354,2017/12/20 #: CM_SDE_JAN2018_00004_2017354,12/20/2017,12060-20742-84010-2018,34,12060-20742-84010-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20742-84010-2018-170002-,5000.0000,1/23/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_FEB2018_00006_2018023,2018/01/23 #: CM_SDE_FEB2018_00006_2018023,01/23/2018,12060-20742-84010-2018,34,12060-20742-84010-170002,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20742-84010-2018-170002-,10300.0000,3/19/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_APR2018_00009_2018078,2018/03/19 #: CM_SDE_APR2018_00009_2018078,03/19/2018,12060-20742-84010-2018,34,12060-20742-84010-170002,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20742-84010-2018-170002-,42817.0000,5/18/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_JUN2018_00011_2018138,2018/05/18 #: CM_SDE_JUN2018_00011_2018138,05/18/2018,12060-20742-84010-2018,34,12060-20742-84010-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-      -,5000.0000,10/23/2017,Adult Education,CM_SDE_NOV2017_00003_2017296,2017/10/23 #: CM_SDE_NOV2017_00003_2017296,10/23/2017,12060-20784-84002-2018,34,12060-20784-84002-      ,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-      -,15000.0000,11/21/2017,Adult Education,CM_SDE_DEC2017_00005_2017325,2017/11/21 #: CM_SDE_DEC2017_00005_2017325,11/21/2017,12060-20784-84002-2018,34,12060-20784-84002-      ,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-      -,10500.0000,12/20/2017,Adult Education,CM_SDE_JAN2018_00005_2017354,2017/12/20 #: CM_SDE_JAN2018_00005_2017354,12/20/2017,12060-20784-84002-2018,34,12060-20784-84002-      ,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-      -,2000.0000,1/23/2018,Adult Education,CM_SDE_FEB2018_00007_2018023,2018/01/23 #: CM_SDE_FEB2018_00007_2018023,01/23/2018,12060-20784-84002-2018,34,12060-20784-84002-      ,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-      -,2800.0000,2/21/2018,Adult Education,CM_SDE_MAR2018_00007_2018052,2018/02/21 #: CM_SDE_MAR2018_00007_2018052,02/21/2018,12060-20784-84002-2018,34,12060-20784-84002-      ,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-      -,10700.0000,3/19/2018,Adult Education,CM_SDE_APR2018_00010_2018078,2018/03/19 #: CM_SDE_APR2018_00010_2018078,03/19/2018,12060-20784-84002-2018,34,12060-20784-84002-      ,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-      -,8000.0000,4/23/2018,Adult Education,CM_SDE_MAY2018_00010_2018113,2018/04/23 #: CM_SDE_MAY2018_00010_2018113,04/23/2018,12060-20784-84002-2018,34,12060-20784-84002-      ,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-      -,76000.0000,5/18/2018,Adult Education,CM_SDE_JUN2018_00012_2018138,2018/05/18 #: CM_SDE_JUN2018_00012_2018138,05/18/2018,12060-20784-84002-2018,34,12060-20784-84002-      ,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-170015-,1000.0000,10/23/2017,Adult Education,CM_SDE_NOV2017_00004_2017296,2017/10/23 #: CM_SDE_NOV2017_00004_2017296,10/23/2017,12060-20784-84002-2018,34,12060-20784-84002-170015,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-170015-,2000.0000,11/21/2017,Adult Education,CM_SDE_DEC2017_00006_2017325,2017/11/21 #: CM_SDE_DEC2017_00006_2017325,11/21/2017,12060-20784-84002-2018,34,12060-20784-84002-170015,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-170015-,2000.0000,12/20/2017,Adult Education,CM_SDE_JAN2018_00006_2017354,2017/12/20 #: CM_SDE_JAN2018_00006_2017354,12/20/2017,12060-20784-84002-2018,34,12060-20784-84002-170015,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-170015-,2000.0000,1/23/2018,Adult Education,CM_SDE_FEB2018_00008_2018023,2018/01/23 #: CM_SDE_FEB2018_00008_2018023,01/23/2018,12060-20784-84002-2018,34,12060-20784-84002-170015,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-170015-,1000.0000,2/21/2018,Adult Education,CM_SDE_MAR2018_00008_2018052,2018/02/21 #: CM_SDE_MAR2018_00008_2018052,02/21/2018,12060-20784-84002-2018,34,12060-20784-84002-170015,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-170015-,12000.0000,3/19/2018,Adult Education,CM_SDE_APR2018_00011_2018078,2018/03/19 #: CM_SDE_APR2018_00011_2018078,03/19/2018,12060-20784-84002-2018,34,12060-20784-84002-170015,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-170015-,3000.0000,4/23/2018,Adult Education,CM_SDE_MAY2018_00011_2018113,2018/04/23 #: CM_SDE_MAY2018_00011_2018113,04/23/2018,12060-20784-84002-2018,34,12060-20784-84002-170015,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20784-84002-2018-170015-,20000.0000,5/18/2018,Adult Education,CM_SDE_JUN2018_00013_2018138,2018/05/18 #: CM_SDE_JUN2018_00013_2018138,05/18/2018,12060-20784-84002-2018,34,12060-20784-84002-170015,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2017-170002-,3000.0000,9/22/2017,Title II-Part A Teachers,CM_SDE_OCT2017_00003_2017265,2017/09/22 #: CM_SDE_OCT2017_00003_2017265,09/22/2017,12060-20858-84131-2017,34,12060-20858-84131-170002,SDE000000000002,55050,QE-1 09/30,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2017-170002-,2000.0000,10/23/2017,Title II-Part A Teachers,CM_SDE_NOV2017_00005_2017296,2017/10/23 #: CM_SDE_NOV2017_00005_2017296,10/23/2017,12060-20858-84131-2017,34,12060-20858-84131-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2017-170002-,15000.0000,12/20/2017,Title II-Part A Teachers,CM_SDE_JAN2018_00007_2017354,2017/12/20 #: CM_SDE_JAN2018_00007_2017354,12/20/2017,12060-20858-84131-2017,34,12060-20858-84131-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2017-170002-,10582.0000,6/14/2018,Title II-Part A Teachers,CM_SDE_JUN2018_00002_2018164,2018/06/14 #: CM_SDE_JUN2018_00002_2018164,06/14/2018,12060-20858-84131-2017,34,12060-20858-84131-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2018-170002-,5000.0000,12/20/2017,Title II-Part A Teachers,CM_SDE_JAN2018_00008_2017354,2017/12/20 #: CM_SDE_JAN2018_00008_2017354,12/20/2017,12060-20858-84131-2018,34,12060-20858-84131-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2018-170002-,97500.0000,1/23/2018,Title II-Part A Teachers,CM_SDE_FEB2018_00009_2018023,2018/01/23 #: CM_SDE_FEB2018_00009_2018023,01/23/2018,12060-20858-84131-2018,34,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2018-170002-,9500.0000,2/21/2018,Title II-Part A Teachers,CM_SDE_MAR2018_00009_2018052,2018/02/21 #: CM_SDE_MAR2018_00009_2018052,02/21/2018,12060-20858-84131-2018,34,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2018-170002-,26000.0000,3/19/2018,Title II-Part A Teachers,CM_SDE_APR2018_00012_2018078,2018/03/19 #: CM_SDE_APR2018_00012_2018078,03/19/2018,12060-20858-84131-2018,34,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2018-170002-,26000.0000,4/23/2018,Title II-Part A Teachers,CM_SDE_MAY2018_00012_2018113,2018/04/23 #: CM_SDE_MAY2018_00012_2018113,04/23/2018,12060-20858-84131-2018,34,12060-20858-84131-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2018-170002-,17000.0000,5/18/2018,Title II-Part A Teachers,CM_SDE_JUN2018_00014_2018138,2018/05/18 #: CM_SDE_JUN2018_00014_2018138,05/18/2018,12060-20858-84131-2018,34,12060-20858-84131-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20858-84131-2018-170002-,59000.0000,6/14/2018,Title II-Part A Teachers,CM_SDE_JUN2018_00003_2018164,2018/06/14 #: CM_SDE_JUN2018_00003_2018164,06/14/2018,12060-20858-84131-2018,34,12060-20858-84131-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20863-84131-2018-170003-,85000.0000,11/21/2017,21st Century Community Learning Centers,CM_SDE_DEC2017_00007_2017325,2017/11/21 #: CM_SDE_DEC2017_00007_2017325,11/21/2017,12060-20863-84131-2018,34,12060-20863-84131-170003,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20863-84131-2018-170003-,20000.0000,12/20/2017,21st Century Community Learning Centers,CM_SDE_JAN2018_00009_2017354,2017/12/20 #: CM_SDE_JAN2018_00009_2017354,12/20/2017,12060-20863-84131-2018,34,12060-20863-84131-170003,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20863-84131-2018-170003-,38745.0000,1/23/2018,21st Century Community Learning Centers,CM_SDE_FEB2018_00010_2018023,2018/01/23 #: CM_SDE_FEB2018_00010_2018023,01/23/2018,12060-20863-84131-2018,34,12060-20863-84131-170003,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20863-84131-2018-170003-,35936.0000,2/21/2018,21st Century Community Learning Centers,CM_SDE_MAR2018_00010_2018052,2018/02/21 #: CM_SDE_MAR2018_00010_2018052,02/21/2018,12060-20863-84131-2018,34,12060-20863-84131-170003,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20863-84131-2018-170003-SDE00006,72000.0000,5/18/2018,21st Century Community Learning Centers,CM_SDE_JUN2018_00015_2018138,2018/05/18 #: CM_SDE_JUN2018_00015_2018138,05/18/2018,12060-20863-84131-2018,34,12060-20863-84131-170003,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2017-170002-,3000.0000,8/23/2017,Title III Part A English Lang. Acquis.,CM_SDE_SEP2017_00003_2017235,2017/08/23 #: CM_SDE_SEP2017_00003_2017235,08/23/2017,12060-20868-82075-2017,34,12060-20868-82075-170002,SDE000000000002,55050,QE-1 09/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2017-170002-,6000.0000,9/22/2017,Title III Part A English Lang. Acquis.,CM_SDE_OCT2017_00004_2017265,2017/09/22 #: CM_SDE_OCT2017_00004_2017265,09/22/2017,12060-20868-82075-2017,34,12060-20868-82075-170002,SDE000000000002,55050,QE-1 09/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2017-170002-,14000.0000,10/23/2017,Title III Part A English Lang. Acquis.,CM_SDE_NOV2017_00006_2017296,2017/10/23 #: CM_SDE_NOV2017_00006_2017296,10/23/2017,12060-20868-82075-2017,34,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2017-170002-,12000.0000,11/21/2017,Title III Part A English Lang. Acquis.,CM_SDE_DEC2017_00008_2017325,2017/11/21 #: CM_SDE_DEC2017_00008_2017325,11/21/2017,12060-20868-82075-2017,34,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2017-170002-,35000.0000,12/20/2017,Title III Part A English Lang. Acquis.,CM_SDE_JAN2018_00010_2017354,2017/12/20 #: CM_SDE_JAN2018_00010_2017354,12/20/2017,12060-20868-82075-2017,34,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2017-170002-,1000.0000,1/23/2018,Title III Part A English Lang. Acquis.,CM_SDE_FEB2018_00011_2018023,2018/01/23 #: CM_SDE_FEB2018_00011_2018023,01/23/2018,12060-20868-82075-2017,34,12060-20868-82075-170002,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2017-170002-,10000.0000,4/23/2018,Title III Part A English Lang. Acquis.,CM_SDE_MAY2018_00013_2018113,2018/04/23 #: CM_SDE_MAY2018_00013_2018113,04/23/2018,12060-20868-82075-2017,34,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2017-170002-,5000.0000,5/18/2018,Title III Part A English Lang. Acquis.,CM_SDE_JUN2018_00016_2018138,2018/05/18 #: CM_SDE_JUN2018_00016_2018138,05/18/2018,12060-20868-82075-2017,34,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2017-170002-,18958.0000,6/14/2018,Title III Part A English Lang. Acquis.,CM_SDE_JUN2018_00004_2018164,2018/06/14 #: CM_SDE_JUN2018_00004_2018164,06/14/2018,12060-20868-82075-2017,34,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2018-170002-,105050.0000,12/20/2017,Title III Part A English Lang. Acquis.,CM_SDE_JAN2018_00012_2017354,2017/12/20 #: CM_SDE_JAN2018_00012_2017354,12/20/2017,12060-20868-82075-2018,34,12060-20868-82075-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2018-170002-,19950.0000,1/23/2018,Title III Part A English Lang. Acquis.,CM_SDE_FEB2018_00013_2018023,2018/01/23 #: CM_SDE_FEB2018_00013_2018023,01/23/2018,12060-20868-82075-2018,34,12060-20868-82075-170002,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2018-170002-,50000.0000,2/21/2018,Title III Part A English Lang. Acquis.,CM_SDE_MAR2018_00011_2018052,2018/02/21 #: CM_SDE_MAR2018_00011_2018052,02/21/2018,12060-20868-82075-2018,34,12060-20868-82075-170002,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2018-170002-,30000.0000,4/23/2018,Title III Part A English Lang. Acquis.,CM_SDE_MAY2018_00014_2018113,2018/04/23 #: CM_SDE_MAY2018_00014_2018113,04/23/2018,12060-20868-82075-2018,34,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2018-170002-,23000.0000,5/18/2018,Title III Part A English Lang. Acquis.,CM_SDE_JUN2018_00017_2018138,2018/05/18 #: CM_SDE_JUN2018_00017_2018138,05/18/2018,12060-20868-82075-2018,34,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82075-2018-170002-,99000.0000,6/14/2018,Title III Part A English Lang. Acquis.,CM_SDE_JUN2018_00005_2018164,2018/06/14 #: CM_SDE_JUN2018_00005_2018164,06/14/2018,12060-20868-82075-2018,34,12060-20868-82075-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2017-170002-,2295.0000,7/25/2017,Immigrant & Youth Education Program,CM_SDE_AUG2017_00003_2017206,2017/07/25 #: CM_SDE_AUG2017_00003_2017206,07/25/2017,12060-20868-82076-2017,34,12060-20868-82076-170002,SDE000000000002,55050,QE-1 09/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2017-170002-,5000.0000,8/23/2017,Immigrant & Youth Education Program,CM_SDE_SEP2017_00004_2017235,2017/08/23 #: CM_SDE_SEP2017_00004_2017235,08/23/2017,12060-20868-82076-2017,34,12060-20868-82076-170002,SDE000000000002,55050,QE-1 09/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2017-170002-,5000.0000,9/22/2017,Immigrant & Youth Education Program,CM_SDE_OCT2017_00005_2017265,2017/09/22 #: CM_SDE_OCT2017_00005_2017265,09/22/2017,12060-20868-82076-2017,34,12060-20868-82076-170002,SDE000000000002,55050,QE-1 09/30,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2017-170002-,20000.0000,10/23/2017,Immigrant & Youth Education Program,CM_SDE_NOV2017_00007_2017296,2017/10/23 #: CM_SDE_NOV2017_00007_2017296,10/23/2017,12060-20868-82076-2017,34,12060-20868-82076-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2017-170002-,7000.0000,11/21/2017,Immigrant & Youth Education Program,CM_SDE_DEC2017_00009_2017325,2017/11/21 #: CM_SDE_DEC2017_00009_2017325,11/21/2017,12060-20868-82076-2017,34,12060-20868-82076-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2017-170002-,10000.0000,12/20/2017,Immigrant & Youth Education Program,CM_SDE_JAN2018_00011_2017354,2017/12/20 #: CM_SDE_JAN2018_00011_2017354,12/20/2017,12060-20868-82076-2017,34,12060-20868-82076-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2017-170002-,10705.0000,1/23/2018,Immigrant & Youth Education Program,CM_SDE_FEB2018_00012_2018023,2018/01/23 #: CM_SDE_FEB2018_00012_2018023,01/23/2018,12060-20868-82076-2017,34,12060-20868-82076-170002,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2018-170002-,10000.0000,11/21/2017,Immigrant & Youth Education Program,CM_SDE_DEC2017_00010_2017325,2017/11/21 #: CM_SDE_DEC2017_00010_2017325,11/21/2017,12060-20868-82076-2018,34,12060-20868-82076-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2018-170002-,2000.0000,12/20/2017,Immigrant & Youth Education Program,CM_SDE_JAN2018_00013_2017354,2017/12/20 #: CM_SDE_JAN2018_00013_2017354,12/20/2017,12060-20868-82076-2018,34,12060-20868-82076-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2018-170002-,3000.0000,1/23/2018,Immigrant & Youth Education Program,CM_SDE_FEB2018_00014_2018023,2018/01/23 #: CM_SDE_FEB2018_00014_2018023,01/23/2018,12060-20868-82076-2018,34,12060-20868-82076-170002,SDE000000000002,55050,QE-3 03/31,
34,Danbury,0000000034,001,00,1,,12060-20868-82076-2018-170002-,18000.0000,5/18/2018,Immigrant & Youth Education Program,CM_SDE_JUN2018_00018_2018138,2018/05/18 #: CM_SDE_JUN2018_00018_2018138,05/18/2018,12060-20868-82076-2018,34,12060-20868-82076-170002,SDE000000000002,55050,QE-4 06/30,
34,Danbury,0000000034,001,00,1,,12060-20977-82032-2017-170002-,168600.0000,7/25/2017,IDEA-Part B  Section 611,CM_SDE_AUG2017_00004_2017206,2017/07/25 #: CM_SDE_AUG2017_00004_2017206,07/25/2017,12060-20977-82032-2017,34,12060-20977-82032-170002,SDE000000000002,55050,QE-1 09/30,
34,Danbury,0000000034,001,00,1,,12060-20977-82032-2017-170002-,1900.0000,8/23/2017,IDEA-Part B  Section 611,CM_SDE_SEP2017_00005_2017235,2017/08/23 #: CM_SDE_SEP2017_00005_2017235,08/23/2017,12060-20977-82032-2017,34,12060-20977-82032-170002,SDE000000000002,55050,QE-1 09/30,
34,Danbury,0000000034,001,00,1,,12060-20977-82032-2017-170002-,100000.0000,9/22/2017,IDEA-Part B  Section 611,CM_SDE_OCT2017_00006_2017265,2017/09/22 #: CM_SDE_OCT2017_00006_2017265,09/22/2017,12060-20977-82032-2017,34,12060-20977-82032-170002,SDE000000000002,55050,QE-1 09/30,
34,Danbury,0000000034,001,00,1,,12060-20977-82032-2017-170002-,100000.0000,10/23/2017,IDEA-Part B  Section 611,CM_SDE_NOV2017_00008_2017296,2017/10/23 #: CM_SDE_NOV2017_00008_2017296,10/23/2017,12060-20977-82032-2017,34,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
34,Danbury,0000000034,001,00,1,,12060-20977-82032-2017-170002-,4500.0000,12/20/2017,IDEA-Part B  Section 611,CM_SDE_JAN2018_00014_2017354,2017/12/20 #: CM_SDE_JAN2018_00014_2017354,12/20/2017,12060-20977-82032-2017,34,12060-20977-82032-170002,SDE000000000002,55050,QE-2 12/31,
