FYEAR,VName,GrantName,Payment
2007,Killingly,INTERDISTRICT COOPERATIVE,72222.0
2007,Killingly,MINOR CAPITAL IMPRV    WIRING SCH  READ,31800.0
2007,Killingly,NATIONAL SCHOOL LUNCH,317561.75999999995
2007,Killingly,NONPUBLIC HEALTH SERVICES,35274.0
2007,Killingly,PRIMARY MENTAL HEALTH,17900.0
2007,Killingly,PRIMARY MENTAL HEALTH PROGRAM,2100.0
2007,Killingly,SCHOOL BREAKFAST PROGRAM,60806.259999999995
2007,Killingly,SCHOOL READINESS  SEVERE NEED SCHOOLS,136542.0
2007,Killingly,SPEC ED AG  PLACEMENTS   EXCESS COST,499442.0
2007,Killingly,SPEC ED AG PLACEMENTS   EXCESS COST,441821.0
2007,Killingly,ST CENTURY COMMUNITY LEARNING CENTERS,70000.0
2007,Killingly,STATE FUNDS FOR TECH  INFRASTRUCTURE,133000.0
2007,Killingly,STATE SCHOOL BREAKFAST,10896.0
2007,Killingly,SUMMER FOOD SERVICE PROG   ADMIN,1223.0
2007,Killingly,SUMMER FOOD SERVICE PROGRAM   OPR,11318.0
2007,Killingly,TECHNOLOGY SOFTWARE CURRICULUM,6174.0
2007,Killingly,TITLE I IMPROVING BASIC PROGRAMS,304649.0
2007,Killingly,TITLE II PART A TEACHERS,131745.0
2007,Killingly,TITLE II PART D TECHNOLOGY,3491.0
2007,Killingly,TITLE III PART A ENGLISH LANG  ACQUIS,17337.0
2007,Killingly,TITLE IV   SAFE   DRUG FREE SCHOOLS,13065.0
2007,Killingly,TITLE V INNOVATIVE EDUCATION STRATEGIES,10390.0
2007,Killingly,TRANSPORTATION NONPUBLIC,12852.0
2007,Killingly,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,444166.0
2007,Killingly,VOCATIONAL AGRICULTURE,80108.0
2007,Lebanon,ADULT EDUCATION   COOPERATIVE,7436.0
2007,Lebanon,CARL D PERKINS VOC    TECH  EDUC  ACT,45813.0
2007,Lebanon,CHILD NUTRITION STATE MATCHING GRANT,3681.0
2007,Lebanon,EDUCATION EQUALIZATION,4684095.0
2007,Lebanon,FRESH FRUIT   VEGETABLE PROGRAM,32112.0
2007,Lebanon,HEALTHY FOODS GRANT,7870.0
2007,Lebanon,IDEA  PART B  SECTION,18594.0
2007,Lebanon,IDEA PART B  SECTION,301023.0
2007,Lebanon,NATIONAL SCHOOL LUNCH,56863.89
2007,Lebanon,SCHOOL BREAKFAST PROGRAM,9966.93
2007,Lebanon,SPEC ED AG  PLACEMENTS   EXCESS COST,15197.0
2007,Lebanon,SPEC ED AG PLACEMENTS   EXCESS COST,287634.0
2007,Lebanon,SPECIAL MILK PROGRAM FOR CHILDREN,1793.77
2007,Lebanon,STATE FUNDS FOR TECH  INFRASTRUCTURE,150000.0
2007,Lebanon,TITLE I IMPROVING BASIC PROGRAMS,71740.0
2007,Lebanon,TITLE II PART A TEACHERS,42611.0
2007,Lebanon,TITLE II PART D TECHNOLOGY,550.0
2007,Lebanon,TITLE IV   SAFE   DRUG FREE SCHOOLS,5848.0
2007,Lebanon,TITLE V INNOVATIVE EDUCATION STRATEGIES,4034.0
2007,Lebanon,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,206565.0
2007,Lebanon,VOCATIONAL AGRICULTURE,73553.0
2007,Ledyard,ADULT EDUCATION   COOPERATIVE,17828.0
2007,Ledyard,CHILD NUTRITION STATE MATCHING GRANT,2443.0
2007,Ledyard,EDUCATION EQUALIZATION,10538687.0
2007,Ledyard,IDEA  PART B  SECTION,21054.0
2007,Ledyard,IDEA PART B  SECTION,480884.0
2007,Ledyard,MAGNET SCHOOL TRANSPORTATION,27880.0
2007,Ledyard,NATIONAL SCHOOL LUNCH,46926.05
2007,Ledyard,SCHOOL BREAKFAST PROGRAM,7819.26
2007,Ledyard,SCHOOL READINESS  SEVERE NEED SCHOOLS,107000.0
2007,Ledyard,SPEC ED AG  PLACEMENTS   EXCESS COST,244895.0
2007,Ledyard,SPEC ED AG PLACEMENTS   EXCESS COST,430051.0
2007,Ledyard,SPECIAL ED EXCESS COST EQUITY,43006.0
2007,Ledyard,SPECIAL MILK PROGRAM FOR CHILDREN,17745.01
2007,Ledyard,TITLE I IMPROVING BASIC PROGRAMS,95628.0
2007,Ledyard,TITLE II PART A TEACHERS,50257.0
2007,Ledyard,TITLE II PART D TECHNOLOGY,688.0
2007,Ledyard,TITLE IV   SAFE   DRUG FREE SCHOOLS,5970.0
2007,Ledyard,TITLE V INNOVATIVE EDUCATION STRATEGIES,8698.0
2007,Ledyard,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,327130.0
2007,Ledyard,VOCATIONAL AGRICULTURE,197375.0
2007,Ledyard,YOUTH SERVICE BUREAU,18463.0
2007,Lisbon,ADULT EDUCATION   COOPERATIVE,10432.0
2007,Lisbon,CHILD NUTRITION STATE MATCHING GRANT,3019.0
2007,Lisbon,EDUCATION EQUALIZATION,3471779.0
2007,Lisbon,HEALTHY FOODS GRANT,6454.0
2007,Lisbon,IDEA  PART B  SECTION,10145.0
2007,Lisbon,IDEA PART B  SECTION,127955.0
2007,Lisbon,MAGNET SCHOOL TRANSPORTATION,2600.0
2007,Lisbon,NATIONAL SCHOOL LUNCH,38955.130000000005
2007,Lisbon,SCHOOL BREAKFAST PROGRAM,5940.17
2007,Lisbon,SCHOOL READINESS  SEVERE NEED SCHOOLS,107000.0
2007,Lisbon,SPEC ED AG PLACEMENTS   EXCESS COST,4034.0
2007,Lisbon,SPECIAL MILK PROGRAM FOR CHILDREN,1423.0000000000002
2007,Lisbon,TITLE I IMPROVING BASIC PROGRAMS,31990.0
2007,Lisbon,TITLE II PART A TEACHERS,11492.0
2007,Lisbon,TITLE II PART D TECHNOLOGY,200.0
2007,Lisbon,TITLE IV   SAFE   DRUG FREE SCHOOLS,1390.0
2007,Lisbon,TITLE V INNOVATIVE EDUCATION STRATEGIES,791.0
2007,Lisbon,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,164161.0
2007,Litchfield,ADULT EDUCATION   COOPERATIVE,1318.0
2007,Litchfield,EDUCATION EQUALIZATION,1149602.0
2007,Litchfield,IDEA  PART B  SECTION,7992.0
2007,Litchfield,IDEA PART B  SECTION,234841.0
2007,Litchfield,MAGNET SCHOOL TRANSPORTATION,6500.0
2007,Litchfield,SPEC ED AG  PLACEMENTS   EXCESS COST,33344.0
2007,Litchfield,SPEC ED AG PLACEMENTS   EXCESS COST,172198.0
2007,Litchfield,TITLE I   LOCAL N   D,19940.0
2007,Litchfield,TITLE I IMPROVING BASIC PROGRAMS,61192.0
2007,Litchfield,TITLE II PART A TEACHERS,33206.0
2007,Litchfield,TITLE II PART D TECHNOLOGY,469.0
2007,Litchfield,TITLE IV   SAFE   DRUG FREE SCHOOLS,3541.0
2007,Litchfield,TITLE V INNOVATIVE EDUCATION STRATEGIES,1500.0
2007,Litchfield,TRANSPORTATION NONPUBLIC,9.0
2007,Litchfield,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,53315.0
2007,Madison,ADULT EDUCATION   COOPERATIVE,2185.0
2007,Madison,CARL D PERKINS VOC    TECH  EDUC  ACT,16312.0
2007,Madison,CHILD NUTRITION STATE MATCHING GRANT,11367.0
2007,Madison,EDUCATION EQUALIZATION,1110094.0
2007,Madison,EMERGENCY IMPACT AID DISPLACED STUDENTS,7500.0
2007,Madison,IDEA  PART B  SECTION,11320.0
2007,Madison,IDEA PART B  SECTION,625118.0
2007,Madison,MAGNET SCHOOL TRANSPORTATION,7800.0
2007,Madison,NATIONAL SCHOOL LUNCH,75838.15000000001
2007,Madison,NONPUBLIC HEALTH SERVICES,11203.0
2007,Madison,SPEC ED AG  PLACEMENTS   EXCESS COST,173176.0
2007,Madison,SPEC ED AG PLACEMENTS   EXCESS COST,774696.0
2007,Madison,STATE FUNDS FOR TECH  INFRASTRUCTURE,70961.0
2007,Madison,TITLE II PART A TEACHERS,50771.0
2007,Madison,TITLE III PART A ENGLISH LANG  ACQUIS,1346.0
2007,Madison,TITLE IV   SAFE   DRUG FREE SCHOOLS,6835.0
2007,Madison,TITLE V INNOVATIVE EDUCATION STRATEGIES,2711.0
2007,Madison,TRANSPORTATION NONPUBLIC,2606.0
2007,Madison,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,49393.0
2007,Madison,YOUTH SERVICE BUREAU,28497.0
2007,Manchester,ADULT EDUCATION   COOPERATIVE,238406.0
2007,Manchester,BILINGUAL EDUCATION,2432.0
2007,Manchester,CARL D PERKINS VOC    TECH  EDUC  ACT,107618.0
2007,Manchester,CHILD   ADULT CARE   CASH IN LIEU COMMOD,2900.0
2007,Manchester,CHILD   ADULT FOOD PROGRAM   PGM,80282.0
2007,Manchester,CHILD NUTRITION STATE MATCHING GRANT,36407.0
2007,Manchester,EARLY READING SUCCESS   COMPETITIVE,100000.0
2007,Manchester,EDUCATION EQUALIZATION,26390128.0
2007,Manchester,EMERGENCY IMPACT AID DISPLACED STUDENTS,5500.0
2007,Manchester,HEAD START   EXPANSION,147943.0
2007,Manchester,HEAD START ENHANCEMENT,96986.0
2007,Manchester,IDEA  PART B  SECTION,68802.0
2007,Manchester,IDEA PART B  SECTION,1528670.0
2007,Manchester,IMMIGRANT   YOUTH EDUCATION PROGRAM,3000.0
2007,Manchester,MAGNET SCHOOL TRANSPORTATION,50700.0
2007,Manchester,MATH   SCIENCE CHALLENGE PILOT,27279.0
2007,Manchester,NATIONAL SCHOOL LUNCH,898063.88
2007,Manchester,NONPUBLIC HEALTH SERVICES,136242.0
2007,Manchester,SCHOOL BREAKFAST PROGRAM,116970.4
2007,Manchester,SCHOOL READINESS  SEVERE NEED SCHOOLS,136542.0
2007,Manchester,SPEC ED AG  PLACEMENTS   EXCESS COST,904738.0
2007,Manchester,SPEC ED AG PLACEMENTS   EXCESS COST,564905.0
2007,Manchester,SPECIAL ED EXCESS COST EQUITY,168184.0
2007,Manchester,SPECIAL MILK PROGRAM FOR CHILDREN,1196.53
2007,Manchester,ST CENTURY COMMUNITY LEARNING CENTERS,198498.0
2007,Manchester,STATE SCHOOL BREAKFAST,31618.0
2007,Manchester,SUMMER FOOD SERVICE PROG   ADMIN,5443.0
2007,Manchester,SUMMER FOOD SERVICE PROGRAM   OPR,43892.0
2007,Manchester,TITLE I IMPROVING BASIC PROGRAMS,1027660.0
2007,Manchester,TITLE II  D  ENHANC  EDUC  THRU TECH,24910.0
2007,Manchester,TITLE II PART A TEACHERS,163150.0
2007,Manchester,TITLE II PART D TECHNOLOGY,13121.0
2007,Manchester,TITLE III PART A ENGLISH LANG  ACQUIS,24864.0
2007,Manchester,TITLE IV   SAFE   DRUG FREE SCHOOLS,37189.0
2007,Manchester,TITLE V INNOVATIVE EDUCATION STRATEGIES,20292.0
2007,Manchester,TRANSPORTATION NONPUBLIC,111452.0
2007,Manchester,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,550232.0
2007,Manchester,YOUTH SERVICE BUREAU,37562.0
2007,Meriden,ADULT EDUC COOPERATING ELIGIBLE ENTITY,23586.0
2007,Meriden,ADULT EDUCATION   PROVIDER,993379.0
2007,Meriden,BILINGUAL EDUCATION,70983.0
2007,Meriden,CARL D PERKINS VOC    TECH  EDUC  ACT,175285.0
2007,Meriden,CHILD NUTRITION STATE MATCHING GRANT,46844.0
2007,Meriden,EARLY READING SUCCESS,850483.0
2007,Meriden,EDUCATION EQUALIZATION,46425260.0
2007,Meriden,EMERGENCY IMPACT AID DISPLACED STUDENTS,11750.0
2007,Meriden,EXTENDED SCHOOL HOURS,167082.0
2007,Meriden,FAMILY RESOURCE CENTER PGM,204500.0
2007,Meriden,HEALTHY FOODS GRANT,90506.0
2007,Meriden,IDEA  PART B  SECTION,79253.0
2007,Meriden,IDEA PART B  SECTION,1990732.0
2007,Meriden,MAGNET SCHOOL TRANSPORTATION,15600.0
2007,Meriden,MINOR CAPITAL IMPRV    WIRING SCH  READ,125090.0
2007,Meriden,NATIONAL SCHOOL LUNCH,1666558.27
2007,Meriden,NONPUBLIC HEALTH SERVICES,130149.0
2007,Meriden,PRIORITY SCHOOL DISTRICTS,1228359.0
2007,Meriden,QUALITY ENHANCEMENT GRANT,47681.0
2007,Meriden,SCHOOL ACCOUNTABILITY   SUMMER SCHOOL,194769.0
2007,Meriden,SCHOOL BREAKFAST PROGRAM,188675.21999999997
2007,Meriden,SCHOOL READINESS,2163349.0
2007,Meriden,SPEC ED AG  PLACEMENTS   EXCESS COST,1059593.0
2007,Meriden,SPEC ED AG PLACEMENTS   EXCESS COST,991044.0
2007,Meriden,SPECIAL MILK PROGRAM FOR CHILDREN,6235.820000000001
2007,Meriden,SPED ED AG  PLACEMENTS   EXCESS COST,143960.0
2007,Meriden,ST CENTURY COMMUNITY LEARNING CENTERS,134500.0
2007,Meriden,STATE FUNDS FOR TECH  INFRASTRUCTURE,140652.0
2007,Meriden,STATE SCHOOL BREAKFAST,34266.0
2007,Meriden,TITLE I  PART B READING FIRST,250000.0
2007,Meriden,TITLE I IMPROVING BASIC PROGRAMS,2051000.0
2007,Meriden,TITLE I MIGRANT,20633.0
2007,Meriden,TITLE I PART A  SCHOOL IMPROVEMENT,12255.0
2007,Meriden,TITLE I PART B  READING FIRST,5000.0
2007,Meriden,TITLE II PART A TEACHERS,527079.0
2007,Meriden,TITLE II PART D TECHNOLOGY,21527.0
2007,Meriden,TITLE III PART A ENGLISH LANG  ACQUIS,103275.0
2007,Meriden,TITLE IV   SAFE   DRUG FREE SCHOOLS,33963.0
2007,Meriden,TITLE V INNOVATIVE EDUCATION STRATEGIES,17200.0
2007,Meriden,TRANSPORTATION NONPUBLIC,228059.0
2007,Meriden,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,925311.0
2007,Meriden,YOUNG PARENTS PROGRAM,16381.0
2007,Meriden,YOUTH SERVICE BUREAU,49560.0
2007,Middletown,ADULT EDUC COOPERATING ELIGIBLE ENTITY,9486.0
2007,Middletown,ADULT EDUCATION,190000.0
2007,Middletown,ADULT EDUCATION   PROVIDER,1310292.0
2007,Middletown,CARL D PERKINS VOC    TECH  EDUC  ACT,119653.0
2007,Middletown,CHILD NUTRITION STATE MATCHING GRANT,21092.0
2007,Middletown,EARLY READING SUCCESS   COMPETITIVE,100000.0
2007,Middletown,EDUCATION EQUALIZATION,13621805.0
2007,Middletown,EVEN START FAMILY LITERACY PROGRAM,102608.0
2007,Middletown,FAMILY RESOURCE CENTER PGM,204500.0
2007,Middletown,FRESH FRUIT   VEGETABLE PROGRAM,8065.0
2007,Middletown,IDEA  PART B  SECTION,51007.0
2007,Middletown,IDEA PART B  SECTION,1148121.0
2007,Middletown,INTERDISTRICT COOPERATIVE,87817.0
2007,Middletown,MAGNET SCHOOL TRANSPORTATION,243100.0
2007,Middletown,NATIONAL SCHOOL LUNCH,607957.3600000001
2007,Middletown,NONPUBLIC HEALTH SERVICES,167365.0
2007,Middletown,PRIMARY MENTAL HEALTH,20231.0
2007,Middletown,PRIMARY MENTAL HEALTH PROGRAM,2373.0
2007,Middletown,QUALITY ENHANCEMENT GRANT,32009.0
2007,Middletown,SCHOOL BREAKFAST PROGRAM,122613.23999999999
2007,Middletown,SCHOOL READINESS,1229364.0
2007,Middletown,SPEC ED AG  PLACEMENTS   EXCESS COST,608467.0
2007,Middletown,SPEC ED AG PLACEMENTS   EXCESS COST,847601.0
2007,Middletown,SPECIAL ED EXCESS COST EQUITY,9468.0
2007,Middletown,ST CENTURY COMMUNITY LEARNING CENTERS,74766.0
2007,Middletown,STATE FUNDS FOR TECH  INFRASTRUCTURE,7235.0
2007,Middletown,STATE SCHOOL BREAKFAST,37362.0
2007,Middletown,TECHNOLOGY SOFTWARE CURRICULUM,6174.0
2007,Middletown,TITLE I  PART B READING FIRST,250000.0
2007,Middletown,TITLE I IMPROVING BASIC PROGRAMS,1049588.0
2007,Middletown,TITLE I PART A IMPROVING BASIC SKILLS,25000.0
2007,Middletown,TITLE II PART A TEACHERS,259761.0
2007,Middletown,TITLE II PART D TECHNOLOGY,13438.0
2007,Middletown,TITLE III PART A ENGLISH LANG  ACQUIS,10096.0
2007,Middletown,TITLE IV   SAFE   DRUG FREE SCHOOLS,41715.0
2007,Middletown,TITLE V INNOVATIVE EDUCATION STRATEGIES,7085.0
2007,Middletown,TRANSPORTATION NONPUBLIC,132623.0
2007,Middletown,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,1078693.0
2007,Middletown,VOCATIONAL AGRICULTURE,88119.0
2007,Middletown,YOUNG ADULT LEARNER,55000.0
2007,Middletown,YOUNG PARENTS PROGRAM,16381.0
2007,Middletown,YOUTH SERVICE BUREAU,31606.0
2007,Milford,ADULT EDUCATION   PROVIDER,29100.0
2007,Milford,CARL D PERKINS VOC    TECH  EDUC  ACT,62246.0
2007,Milford,CHILD NUTRITION STATE MATCHING GRANT,29736.0
2007,Milford,EDUCATION EQUALIZATION,9793722.0
2007,Milford,FAMILY RESOURCE CENTER PGM,102250.0
2007,Milford,IDEA  PART B  SECTION,57765.0
2007,Milford,IDEA PART B  SECTION,1342892.0
2007,Milford,MAGNET SCHOOL TRANSPORTATION,15840.0
2007,Milford,NATIONAL SCHOOL LUNCH,467336.94
2007,Milford,NONPUBLIC HEALTH SERVICES,83146.0
2007,Milford,OPEN CHOICE PROGRAM RECEIVING DIST,42000.0
2007,Milford,SCHOOL BREAKFAST PROGRAM,84628.68
2007,Milford,SCHOOL READINESS  SEVERE NEED SCHOOLS,107000.0
2007,Milford,SPEC ED AG  PLACEMENTS   EXCESS COST,243350.0
2007,Milford,SPEC ED AG PLACEMENTS   EXCESS COST,249116.0
2007,Milford,SPECIAL ED EXCESS COST EQUITY,6142.0
2007,Milford,STATE SCHOOL BREAKFAST,7119.0
2007,Milford,TITLE I IMPROVING BASIC PROGRAMS,430032.0
2007,Milford,TITLE II PART A TEACHERS,177220.0
2007,Milford,TITLE II PART D TECHNOLOGY,8268.0
2007,Milford,TITLE III PART A ENGLISH LANG  ACQUIS,30170.0
2007,Milford,TITLE IV   SAFE   DRUG FREE SCHOOLS,26000.0
2007,Milford,TITLE V INNOVATIVE EDUCATION STRATEGIES,9619.0
2007,Milford,TRANSPORTATION NONPUBLIC,37519.0
2007,Milford,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,162627.0
2007,Milford,YOUTH SERVICE BUREAU,37303.0
2007,Monroe,ADULT EDUCATION   COOPERATIVE,10059.0
2007,Monroe,CARL D PERKINS VOC    TECH  EDUC  ACT,24549.0
2007,Monroe,CHILD NUTRITION STATE MATCHING GRANT,14019.0
2007,Monroe,EDUCATION EQUALIZATION,5696181.0
2007,Monroe,IDEA  PART B  SECTION,27296.0
2007,Monroe,IDEA PART B  SECTION,636214.0
2007,Monroe,INTERDISTRICT COOPERATIVE,37568.0
2007,Monroe,MAGNET SCHOOL TRANSPORTATION,52000.0
2007,Monroe,NATIONAL SCHOOL LUNCH,110815.86
2007,Monroe,NONPUBLIC HEALTH SERVICES,6501.0
2007,Monroe,OPEN CHOICE PROGRAM RECEIVING DIST,30217.0
2007,Monroe,SPEC ED AG  PLACEMENTS   EXCESS COST,141700.0
2007,Monroe,SPEC ED AG PLACEMENTS   EXCESS COST,393207.0
2007,Monroe,TITLE I IMPROVING BASIC PROGRAMS,70300.0
2007,Monroe,TITLE II PART A TEACHERS,54916.0
2007,Monroe,TITLE II PART D TECHNOLOGY,645.0
2007,Monroe,TITLE IV   SAFE   DRUG FREE SCHOOLS,8510.0
2007,Monroe,TITLE V INNOVATIVE EDUCATION STRATEGIES,3977.0
2007,Monroe,TRANSPORTATION NONPUBLIC,6558.0
2007,Monroe,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,108576.0
2007,Montville,ADULT EDUCATION   COOPERATIVE,27279.0
2007,Montville,AFTER SCHOOL PROGRAM,25000.0
2007,Montville,BILINGUAL EDUCATION,3937.0
2007,Montville,CARL D PERKINS VOC    TECH  EDUC  ACT,24680.0
2007,Montville,CHILD NUTRITION STATE MATCHING GRANT,12003.0
2007,Montville,EDUCATION EQUALIZATION,10788065.0
2007,Montville,HEALTHY FOODS GRANT,20530.0
2007,Montville,IDEA  PART B  SECTION,15829.0
2007,Montville,IDEA PART B  SECTION,592684.0
2007,Montville,MAGNET SCHOOL TRANSPORTATION,54600.0
2007,Montville,NATIONAL SCHOOL LUNCH,187146.48999999996
2007,Montville,NONPUBLIC HEALTH SERVICES,20892.0
2007,Montville,SCHOOL BREAKFAST PROGRAM,31855.73
2007,Montville,SPEC ED AG  PLACEMENTS   EXCESS COST,89116.0
2007,Montville,SPEC ED AG PLACEMENTS   EXCESS COST,58961.0
2007,Montville,STATE FUNDS FOR TECH  INFRASTRUCTURE,70748.0
2007,Montville,TITLE I IMPROVING BASIC PROGRAMS,261426.0
2007,Montville,TITLE II PART A TEACHERS,105500.0
2007,Montville,TITLE II PART D TECHNOLOGY,2003.0
2007,Montville,TITLE III PART A ENGLISH LANG  ACQUIS,12606.0
2007,Montville,TITLE IV   SAFE   DRUG FREE SCHOOLS,12467.0
2007,Montville,TITLE V INNOVATIVE EDUCATION STRATEGIES,5386.0
2007,Montville,TRANSPORTATION NONPUBLIC,13524.0
2007,Montville,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,421477.0
2007,Montville,YOUTH SERVICE BUREAU,18257.0
2007,Naugatuck,ADULT EDUCATION   PROVIDER,200188.0
2007,Naugatuck,CARL D PERKINS VOC    TECH  EDUC  ACT,52000.0
2007,Naugatuck,CHILD   ADULT CARE   CASH IN LIEU COMMOD,2865.0
2007,Naugatuck,CHILD   ADULT FOOD PROGRAM   PGM,51038.0
2007,Naugatuck,CHILD NUTRITION STATE MATCHING GRANT,20031.0
2007,Naugatuck,EARLY READING SUCCESS   COMPETITIVE,100000.0
2007,Naugatuck,EDUCATION EQUALIZATION,25850076.0
2007,Naugatuck,IDEA  PART B  SECTION,25736.0
2007,Naugatuck,IDEA PART B  SECTION,739895.0
2007,Naugatuck,MAGNET SCHOOL TRANSPORTATION,77400.0
2007,Naugatuck,NATIONAL SCHOOL LUNCH,533494.85
2007,Naugatuck,NONPUBLIC HEALTH SERVICES,29844.0
2007,Naugatuck,SCHOOL BREAKFAST PROGRAM,44895.729999999996
2007,Naugatuck,SCHOOL READINESS  SEVERE NEED SCHOOLS,136542.0
2007,Naugatuck,SPEC ED AG  PLACEMENTS   EXCESS COST,551981.0
2007,Naugatuck,SPEC ED AG PLACEMENTS   EXCESS COST,182516.0
2007,Naugatuck,SPECIAL MILK PROGRAM FOR CHILDREN,3821.0400000000004
2007,Naugatuck,SPED ED AG  PLACEMENTS   EXCESS COST,98226.0
2007,Naugatuck,STATE SCHOOL BREAKFAST,13978.0
2007,Naugatuck,TITLE I IMPROVING BASIC PROGRAMS,418969.0
2007,Naugatuck,TITLE II PART A TEACHERS,153536.0
2007,Naugatuck,TITLE II PART D TECHNOLOGY,195.0
2007,Naugatuck,TITLE III PART A ENGLISH LANG  ACQUIS,26550.0
2007,Naugatuck,TITLE IV   SAFE   DRUG FREE SCHOOLS,15000.0
2007,Naugatuck,TITLE V INNOVATIVE EDUCATION STRATEGIES,5800.0
2007,Naugatuck,TRANSPORTATION NONPUBLIC,52471.0
2007,Naugatuck,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,683598.0
2007,Naugatuck,YOUTH SERVICE BUREAU,26596.0
2007,New Britain,ADULT EDUC COOPERATING ELIGIBLE ENTITY,33182.0
2007,New Britain,ADULT EDUCATION,35000.0
2007,New Britain,ADULT EDUCATION   PROVIDER,608819.0
2007,New Britain,BILINGUAL EDUCATION,160378.0
2007,New Britain,CARL D PERKINS VOC    TECH  EDUC  ACT,272808.0
2007,New Britain,CHILD NUTRITION STATE MATCHING GRANT,57400.0
2007,New Britain,EARLY READING SUCCESS,1276939.0
2007,New Britain,EDUCATION EQUALIZATION,64079306.0
2007,New Britain,EXTENDED SCHOOL HOURS,191788.0
2007,New Britain,FAMILY RESOURCE CENTER PGM,204500.0
2007,New Britain,FRESH FRUIT   VEGETABLE PROGRAM,83898.0
2007,New Britain,HEALTHY FOODS GRANT,122216.0
2007,New Britain,IDEA  PART B  SECTION,89298.0
2007,New Britain,IDEA PART B  SECTION,2361995.0
2007,New Britain,IMMIGRANT   YOUTH EDUCATION PROGRAM,56657.0
2007,New Britain,MAGNET SCHOOL TRANSPORTATION,41600.0
2007,New Britain,MATHEMATICS AND SCIENCE PARTNERSHIP PGM,138322.0
2007,New Britain,NATIONAL SCHOOL LUNCH,2300814.02
2007,New Britain,NONPUBLIC HEALTH SERVICES,103380.0
2007,New Britain,PRIORITY SCHOOL DISTRICTS,2420909.0
2007,New Britain,QUALITY ENHANCEMENT GRANT,67184.0
2007,New Britain,SCHOOL ACCOUNTABILITY   SUMMER SCHOOL,227543.0
2007,New Britain,SCHOOL BREAKFAST PROGRAM,498655.62
2007,New Britain,SCHOOL READINESS,3253621.0
2007,New Britain,SPEC ED AG  PLACEMENTS   EXCESS COST,952544.0
2007,New Britain,SPEC ED AG PLACEMENTS   EXCESS COST,801957.0
2007,New Britain,SPECIAL ED EXCESS COST EQUITY,365966.0
2007,New Britain,SPED ED AG  PLACEMENTS   EXCESS COST,20844.0
2007,New Britain,ST CENTURY COMMUNITY LEARNING CENTERS,755982.0
2007,New Britain,STATE SCHOOL BREAKFAST,69471.0
2007,New Britain,TITLE I  PART B READING FIRST,232760.0
2007,New Britain,TITLE I IMPROVING BASIC PROGRAMS,4197930.0
2007,New Britain,TITLE I MIGRANT,82760.0
2007,New Britain,TITLE I PART A  SCHOOL IMPROVEMENT,81382.0
2007,New Britain,TITLE I PART B  READING FIRST,18118.0
2007,New Britain,TITLE II PART A TEACHERS,568210.0
2007,New Britain,TITLE II PART D TECHNOLOGY,79539.0
2007,New Britain,TITLE III PART A ENGLISH LANG  ACQUIS,175959.0
2007,New Britain,TITLE IV   SAFE   DRUG FREE SCHOOLS,115673.0
2007,New Britain,TITLE V INNOVATIVE EDUCATION STRATEGIES,55290.0
2007,New Britain,TRANSPORTATION NONPUBLIC,509907.0
2007,New Britain,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,2536830.0
2007,New Britain,YOUTH SERVICE BUREAU,72782.0
2007,New Canaan,ADULT EDUCATION   COOPERATIVE,11.0
2007,New Canaan,CARL D PERKINS VOC    TECH  EDUC  ACT,23411.0
2007,New Canaan,EDUCATION EQUALIZATION,1011944.0
2007,New Canaan,IDEA  PART B  SECTION,17385.0
2007,New Canaan,IDEA PART B  SECTION,651309.0
2007,New Canaan,INTERDISTRICT COOPERATIVE,168846.0
2007,New Canaan,MAGNET SCHOOL TRANSPORTATION,910.0
2007,New Canaan,NONPUBLIC HEALTH SERVICES,16009.0
2007,New Canaan,SPEC ED AG  PLACEMENTS   EXCESS COST,62456.0
2007,New Canaan,SPEC ED AG PLACEMENTS   EXCESS COST,623698.0
2007,New Canaan,SPECIAL ED EXCESS COST EQUITY,15489.0
2007,New Canaan,TITLE II PART A TEACHERS,72604.0
2007,New Canaan,TITLE IV   SAFE   DRUG FREE SCHOOLS,8539.0
2007,New Canaan,TITLE V INNOVATIVE EDUCATION STRATEGIES,1578.0
2007,New Canaan,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,722.0
2007,New Canaan,YOUTH SERVICE BUREAU,14410.0
2007,New Fairfield,ADULT EDUCATION   COOPERATIVE,2472.0
2007,New Fairfield,CARL D PERKINS VOC    TECH  EDUC  ACT,15975.0
2007,New Fairfield,CHILD NUTRITION STATE MATCHING GRANT,7667.0
2007,New Fairfield,COMPUTER ASSISTED WRITING  INSTR  TEST,25000.0
2007,New Fairfield,EDUCATION EQUALIZATION,4000117.0
2007,New Fairfield,HEALTHY FOODS GRANT,16393.0
