City,report_year,index,Assignment Category,Educator Type,FTE Count,OrganizationCode,OrganizationType,Education spending,Enrollment
ELLINGTON,2013,Ellington School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,57.4,0480011,Public School Districts,35342309.0,2788.55
ELLINGTON,2013,Ellington School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,109.6,0480011,Public School Districts,35342309.0,2788.55
ELLINGTON,2013,Ellington School District,Library/Media - Specialists (Certified),Certified,3.6,0480011,Public School Districts,35342309.0,2788.55
ELLINGTON,2013,Ellington School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,5.0,0480011,Public School Districts,35342309.0,2788.55
ELLINGTON,2013,Ellington School District,Instructional Specialists Who Support Teachers,Certified,10.3,0480011,Public School Districts,35342309.0,2788.55
ENFIELD,2013,Enfield School District,Administrators  Coordinators and Department Chairs - School Level,Certified,31.4,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,Counselors  Social Workers  and School Psychologists,Certified,30.8,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,General Education - Teachers and Instructors,Certified,373.0,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,21.0,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,Library/Media - Support Staff,Non-Certified,10.5,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,School Nurses,Non-Certified,17.0,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,Special Education - Teachers and Instructors,Certified,53.8,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,86.0,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,171.0,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,Library/Media - Specialists (Certified),Certified,3.0,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,5.0,0490011,Public School Districts,73344000.0,5766.68
ENFIELD,2013,Enfield School District,Instructional Specialists Who Support Teachers,Certified,12.1,0490011,Public School Districts,73344000.0,5766.68
FAIRFIELD,2013,Fairfield School District,Administrators  Coordinators and Department Chairs - School Level,Certified,39.8,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,Counselors  Social Workers  and School Psychologists,Certified,61.8,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,General Education - Teachers and Instructors,Certified,709.9,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,48.8,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,Library/Media - Support Staff,Non-Certified,14.0,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,School Nurses,Non-Certified,19.7,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,Special Education - Teachers and Instructors,Certified,104.0,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,123.2,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,443.0,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,Library/Media - Specialists (Certified),Certified,20.6,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,14.0,0510011,Public School Districts,166241000.0,10321.89
FAIRFIELD,2013,Fairfield School District,Instructional Specialists Who Support Teachers,Certified,73.8,0510011,Public School Districts,166241000.0,10321.89
FARMINGTON,2013,Farmington School District,Administrators  Coordinators and Department Chairs - School Level,Certified,15.6,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,Counselors  Social Workers  and School Psychologists,Certified,20.1,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,General Education - Teachers and Instructors,Certified,272.3,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,25.1,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,Library/Media - Support Staff,Non-Certified,3.0,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,School Nurses,Non-Certified,6.7,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,Special Education - Teachers and Instructors,Certified,35.4,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,53.7,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,175.5,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,Library/Media - Specialists (Certified),Certified,8.0,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,6.0,0520011,Public School Districts,61514220.0,4079.36
FARMINGTON,2013,Farmington School District,Instructional Specialists Who Support Teachers,Certified,14.5,0520011,Public School Districts,61514220.0,4079.36
GLASTONBURY,2013,Glastonbury School District,Administrators  Coordinators and Department Chairs - School Level,Certified,25.1,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,Counselors  Social Workers  and School Psychologists,Certified,29.0,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,General Education - Teachers and Instructors,Certified,422.0,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,64.1,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,Library/Media - Support Staff,Non-Certified,12.4,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,School Nurses,Non-Certified,12.7,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,Special Education - Teachers and Instructors,Certified,45.3,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,85.1,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,326.3,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,Library/Media - Specialists (Certified),Certified,10.0,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,16.0,0540011,Public School Districts,101617744.0,6752.85
GLASTONBURY,2013,Glastonbury School District,Instructional Specialists Who Support Teachers,Certified,13.3,0540011,Public School Districts,101617744.0,6752.85
GRANBY,2013,Granby School District,Administrators  Coordinators and Department Chairs - School Level,Certified,7.0,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,Counselors  Social Workers  and School Psychologists,Certified,12.5,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,General Education - Teachers and Instructors,Certified,131.2,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,23.9,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,Library/Media - Support Staff,Non-Certified,6.2,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,School Nurses,Non-Certified,5.0,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,Special Education - Teachers and Instructors,Certified,18.8,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,38.2,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,95.8,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,Library/Media - Specialists (Certified),Certified,4.0,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,5.0,0560011,Public School Districts,29454150.0,2074.46
GRANBY,2013,Granby School District,Instructional Specialists Who Support Teachers,Certified,11.3,0560011,Public School Districts,29454150.0,2074.46
GREENWICH,2013,Greenwich School District,Administrators  Coordinators and Department Chairs - School Level,Certified,43.1,0570011,Public School Districts,155006606.0,8710.319999999998
GREENWICH,2013,Greenwich School District,Counselors  Social Workers  and School Psychologists,Certified,62.1,0570011,Public School Districts,155006606.0,8710.319999999998
GREENWICH,2013,Greenwich School District,General Education - Teachers and Instructors,Certified,632.9,0570011,Public School Districts,155006606.0,8710.319999999998
GREENWICH,2013,Greenwich School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,50.5,0570011,Public School Districts,155006606.0,8710.319999999998
GREENWICH,2013,Greenwich School District,Library/Media - Support Staff,Non-Certified,14.5,0570011,Public School Districts,155006606.0,8710.319999999998
GREENWICH,2013,Greenwich School District,School Nurses,Non-Certified,17.0,0570011,Public School Districts,155006606.0,8710.319999999998
GREENWICH,2013,Greenwich School District,Special Education - Teachers and Instructors,Certified,93.3,0570011,Public School Districts,155006606.0,8710.319999999998
GREENWICH,2013,Greenwich School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,122.0,0570011,Public School Districts,155006606.0,8710.319999999998
GREENWICH,2013,Greenwich School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,396.0,0570011,Public School Districts,155006606.0,8710.319999999998
